"S.No","ID","Part.Number","Date","Available.Quantity","Issue","Return","Order","Repair.Calibrate","Scrap","Unit.Cost"
7303,522,"T-04",2016-02-20,100,0,0,0,0,0,2
7304,522,"T-04",2016-02-19,100,0,0,0,0,0,2
7305,522,"T-04",2016-02-18,100,0,0,0,0,0,2
7306,522,"T-04",2016-02-17,100,0,0,0,0,0,2
7307,522,"T-04",2016-02-16,100,0,0,0,0,0,2
7308,522,"T-04",2016-02-15,100,0,0,0,0,0,2
7309,522,"T-04",2016-02-14,100,0,0,0,0,0,2
7310,522,"T-04",2016-02-13,100,0,0,0,0,0,2
7311,522,"T-04",2016-02-12,100,200,0,0,0,0,2
7312,522,"T-04",2016-02-11,300,0,0,0,0,0,2
7313,522,"T-04",2016-02-10,300,0,0,0,0,0,2
7314,522,"T-04",2016-02-09,300,0,0,0,0,0,2
7315,522,"T-04",2016-02-08,300,0,0,0,0,0,2
7316,522,"T-04",2016-02-07,300,0,0,0,0,0,2
7317,522,"T-04",2016-02-06,300,0,0,0,0,0,2
7318,522,"T-04",2016-02-05,300,0,0,0,0,0,2
7319,522,"T-04",2016-02-04,300,0,0,0,0,0,2
7320,522,"T-04",2016-02-03,300,0,0,300,0,0,2
7321,522,"T-04",2016-02-02,0,0,0,0,0,0,2
7322,522,"T-04",2016-02-01,0,0,0,0,0,0,2
7323,522,"T-04",2016-01-31,0,0,0,0,0,0,2
7324,522,"T-04",2016-01-30,0,0,0,0,0,0,2
7325,522,"T-04",2016-01-29,0,0,0,0,0,0,2
7326,522,"T-04",2016-01-28,0,0,0,0,0,0,2
7327,522,"T-04",2016-01-27,0,0,0,0,0,0,2
7328,522,"T-04",2016-01-26,0,0,0,0,0,0,2
7329,522,"T-04",2016-01-25,0,0,0,0,0,0,2
7330,522,"T-04",2016-01-24,0,0,0,0,0,0,2
7331,522,"T-04",2016-01-23,0,0,0,0,0,0,2
7332,522,"T-04",2016-01-22,0,0,0,0,0,0,2
7333,522,"T-04",2016-01-21,0,0,0,0,0,0,2
7334,522,"T-04",2016-01-20,0,0,0,0,0,0,2
7335,522,"T-04",2016-01-19,0,0,0,0,0,0,2
7336,522,"T-04",2016-01-18,0,0,0,0,0,0,2
7337,522,"T-04",2016-01-17,0,0,0,0,0,0,2
7338,522,"T-04",2016-01-16,0,0,0,0,0,0,2
7339,522,"T-04",2016-01-15,0,0,0,0,0,0,2
7340,522,"T-04",2016-01-14,0,0,0,0,0,0,2
7341,522,"T-04",2016-01-13,0,0,0,0,0,0,2
7342,522,"T-04",2016-01-12,0,0,0,0,0,0,2
7343,522,"T-04",2016-01-11,0,0,0,0,0,0,2
7344,522,"T-04",2016-01-10,0,0,0,0,0,0,2
7345,522,"T-04",2016-01-09,0,0,0,0,0,0,2
7346,522,"T-04",2016-01-08,0,0,0,0,0,0,2
7347,522,"T-04",2016-01-07,0,0,0,0,0,0,2
7348,522,"T-04",2016-01-06,0,0,0,0,0,0,2
7349,522,"T-04",2016-01-05,0,0,0,0,0,0,2
7350,522,"T-04",2016-01-04,0,0,0,0,0,0,2
7351,522,"T-04",2016-01-03,0,0,0,0,0,0,2
7352,522,"T-04",2016-01-02,0,0,0,0,0,0,2
7353,522,"T-04",2016-01-01,0,0,0,0,0,0,2
7354,522,"T-04",2015-12-31,0,0,0,0,0,0,2
7355,522,"T-04",2015-12-30,0,0,0,0,0,0,2
7356,522,"T-04",2015-12-29,0,0,0,0,0,0,2
7357,522,"T-04",2015-12-28,0,0,0,0,0,0,2
7358,522,"T-04",2015-12-27,0,0,0,0,0,0,2
7359,522,"T-04",2015-12-26,0,0,0,0,0,0,2
7360,522,"T-04",2015-12-25,0,0,0,0,0,0,2
7361,522,"T-04",2015-12-24,0,0,0,0,0,0,2
7362,522,"T-04",2015-12-23,0,0,0,0,0,0,2
7363,522,"T-04",2015-12-22,0,0,0,0,0,0,2
7364,522,"T-04",2015-12-21,0,0,0,0,0,0,2
7365,522,"T-04",2015-12-20,0,0,0,0,0,0,2
7366,522,"T-04",2015-12-19,0,0,0,0,0,0,2
7367,522,"T-04",2015-12-18,0,0,0,0,0,0,2
7368,522,"T-04",2015-12-17,0,150,0,0,0,0,2
7369,522,"T-04",2015-12-16,150,0,0,0,0,0,2
7370,522,"T-04",2015-12-15,150,0,0,0,0,0,2
7371,183,"GN-01B",2016-04-26,2250,0,0,0,0,0,2
7372,183,"GN-01B",2016-04-25,2250,0,0,0,0,0,2
7373,183,"GN-01B",2016-04-24,2250,0,0,0,0,0,2
7374,183,"GN-01B",2016-04-23,2250,0,0,0,0,0,2
7375,183,"GN-01B",2016-04-22,2250,0,0,0,0,0,2
7376,183,"GN-01B",2016-04-21,2250,0,0,0,0,0,2
7377,183,"GN-01B",2016-04-20,2250,0,0,0,0,0,2
7378,183,"GN-01B",2016-04-19,2250,0,0,0,0,0,2
7379,183,"GN-01B",2016-04-18,2250,0,0,0,0,0,2
7380,183,"GN-01B",2016-04-17,2250,0,0,0,0,0,2
7381,183,"GN-01B",2016-04-16,2250,0,0,0,0,0,2
7382,183,"GN-01B",2016-04-15,2250,0,0,0,0,0,2
7383,183,"GN-01B",2016-04-14,2250,0,0,0,0,0,2
7384,183,"GN-01B",2016-04-13,2250,0,0,0,0,0,2
7385,183,"GN-01B",2016-04-12,2250,0,0,0,0,0,2
7386,183,"GN-01B",2016-04-11,2250,0,0,0,0,0,2
7387,183,"GN-01B",2016-04-10,2250,0,0,0,0,0,2
7388,183,"GN-01B",2016-04-09,2250,0,0,0,0,0,2
7389,183,"GN-01B",2016-04-08,2250,0,0,0,0,0,2
7390,183,"GN-01B",2016-04-07,2250,0,0,0,0,0,2
7391,183,"GN-01B",2016-04-06,2250,0,0,0,0,0,2
7392,183,"GN-01B",2016-04-05,2250,0,0,0,0,0,2
7393,183,"GN-01B",2016-04-04,2250,0,0,0,0,0,2
7394,183,"GN-01B",2016-04-03,2250,0,0,0,0,0,2
7395,183,"GN-01B",2016-04-02,2250,0,0,0,0,0,2
7396,183,"GN-01B",2016-04-01,2250,0,0,0,0,0,2
7397,183,"GN-01B",2016-03-31,2250,0,0,0,0,0,2
7398,183,"GN-01B",2016-03-30,2250,0,0,0,0,0,2
7399,183,"GN-01B",2016-03-29,2250,0,0,0,0,0,2
7400,183,"GN-01B",2016-03-28,2250,0,0,0,0,0,2
7401,183,"GN-01B",2016-03-27,2250,0,0,0,0,0,2
7402,183,"GN-01B",2016-03-26,2250,0,0,0,0,0,2
7403,183,"GN-01B",2016-03-25,2250,0,0,0,0,0,2
7404,183,"GN-01B",2016-03-24,2250,0,0,0,0,0,2
7405,183,"GN-01B",2016-03-23,2250,200,0,0,0,0,2
7406,183,"GN-01B",2016-03-22,2450,0,0,0,0,0,2
7407,183,"GN-01B",2016-03-21,2450,0,0,0,0,0,2
7408,183,"GN-01B",2016-03-20,2450,0,0,0,0,0,2
7409,183,"GN-01B",2016-03-19,2450,500,0,0,0,0,2
7410,183,"GN-01B",2016-03-18,2950,0,0,0,0,0,2
7411,183,"GN-01B",2016-03-17,2950,0,0,0,0,0,2
7412,183,"GN-01B",2016-03-16,2950,0,0,0,0,0,2
7413,183,"GN-01B",2016-03-15,2950,0,0,0,0,0,2
7414,183,"GN-01B",2016-03-14,2950,0,0,0,0,0,2
7415,183,"GN-01B",2016-03-13,2950,0,0,0,0,0,2
7416,183,"GN-01B",2016-03-12,2950,0,0,0,0,0,2
7417,183,"GN-01B",2016-03-11,2950,0,0,0,0,0,2
7418,183,"GN-01B",2016-03-10,2950,0,0,0,0,0,2
7419,183,"GN-01B",2016-03-09,2950,0,0,0,0,0,2
7420,183,"GN-01B",2016-03-08,2950,0,0,0,0,0,2
7421,183,"GN-01B",2016-03-07,2950,0,0,0,0,0,2
7422,183,"GN-01B",2016-03-06,2950,0,0,0,0,0,2
7423,183,"GN-01B",2016-03-05,2950,0,0,0,0,0,2
7424,183,"GN-01B",2016-03-04,2950,0,0,0,0,0,2
7425,183,"GN-01B",2016-03-03,2950,0,0,0,0,0,2
7426,183,"GN-01B",2016-03-02,2950,0,0,0,0,0,2
7427,183,"GN-01B",2016-03-01,2950,0,0,0,0,0,2
7428,183,"GN-01B",2016-02-29,2950,0,0,0,0,0,2
7429,183,"GN-01B",2016-02-28,2950,0,0,0,0,0,2
7430,183,"GN-01B",2016-02-27,2950,0,0,0,0,0,2
7431,183,"GN-01B",2016-02-26,2950,0,0,0,0,0,2
7432,183,"GN-01B",2016-02-25,2950,750,0,0,0,0,2
7433,183,"GN-01B",2016-02-24,3700,0,0,2450,0,0,2
7434,183,"GN-01B",2016-02-23,1250,0,0,0,0,0,2
7435,183,"GN-01B",2016-02-22,1250,0,0,0,0,0,2
7436,183,"GN-01B",2016-02-21,1250,0,0,0,0,0,2
7437,183,"GN-01B",2016-02-20,1250,0,0,0,0,0,2
7438,183,"GN-01B",2016-02-19,1250,0,0,0,0,0,2
7439,183,"GN-01B",2016-02-18,1250,0,0,0,0,0,2
7440,183,"GN-01B",2016-02-17,1250,0,0,0,0,0,2
7441,183,"GN-01B",2016-02-16,1250,0,0,0,0,0,2
7442,183,"GN-01B",2016-02-15,1250,0,0,0,0,0,2
7443,183,"GN-01B",2016-02-14,1250,0,0,0,0,0,2
7444,183,"GN-01B",2016-02-13,1250,0,0,0,0,0,2
7445,183,"GN-01B",2016-02-12,1250,0,0,0,0,0,2
7446,183,"GN-01B",2016-02-11,1250,0,0,0,0,0,2
7447,183,"GN-01B",2016-02-10,1250,0,0,250,0,0,2
7448,183,"GN-01B",2016-02-09,1000,0,0,0,0,0,2
7449,183,"GN-01B",2016-02-08,1000,0,0,0,0,0,2
7450,183,"GN-01B",2016-02-07,1000,0,0,0,0,0,2
7451,183,"GN-01B",2016-02-06,1000,0,0,0,0,0,2
7452,183,"GN-01B",2016-02-05,1000,0,0,0,0,0,2
7453,183,"GN-01B",2016-02-04,1000,0,0,0,0,0,2
7454,183,"GN-01B",2016-02-03,1000,0,0,0,0,0,2
7455,183,"GN-01B",2016-02-02,1000,0,0,0,0,0,2
7456,183,"GN-01B",2016-02-01,1000,0,0,0,0,0,2
7457,183,"GN-01B",2016-01-31,1000,0,0,0,0,0,2
7458,183,"GN-01B",2016-01-30,1000,0,0,0,0,0,2
7459,183,"GN-01B",2016-01-29,1000,0,0,0,0,0,2
7460,183,"GN-01B",2016-01-28,1000,0,0,750,0,0,2
7461,183,"GN-01B",2016-01-27,250,0,0,0,0,0,2
7462,183,"GN-01B",2016-01-26,250,0,0,0,0,0,2
7463,183,"GN-01B",2016-01-25,250,0,0,0,0,0,2
7464,183,"GN-01B",2016-01-24,250,0,0,0,0,0,2
7465,183,"GN-01B",2016-01-23,250,0,0,0,0,0,2
7466,183,"GN-01B",2016-01-22,250,0,0,0,0,0,2
7467,183,"GN-01B",2016-01-21,250,0,0,0,0,0,2
7468,183,"GN-01B",2016-01-20,250,0,0,0,0,0,2
7469,183,"GN-01B",2016-01-19,250,200,0,0,0,0,2
7470,183,"GN-01B",2016-01-18,450,0,0,0,0,0,2
7471,183,"GN-01B",2016-01-17,450,0,0,0,0,0,2
7472,183,"GN-01B",2016-01-16,450,0,0,0,0,0,2
7473,183,"GN-01B",2016-01-15,450,0,0,0,0,0,2
7474,183,"GN-01B",2016-01-14,450,0,0,0,0,0,2
7475,183,"GN-01B",2016-01-13,450,0,0,0,0,0,2
7476,183,"GN-01B",2016-01-12,450,0,0,0,0,0,2
7477,183,"GN-01B",2016-01-11,450,0,0,0,0,0,2
7478,183,"GN-01B",2016-01-10,450,0,0,0,0,0,2
7479,183,"GN-01B",2016-01-09,450,0,0,0,0,0,2
7480,183,"GN-01B",2016-01-08,450,0,0,0,0,0,2
7481,183,"GN-01B",2016-01-07,450,0,0,0,0,0,2
7482,183,"GN-01B",2016-01-06,450,0,0,0,0,0,2
7483,183,"GN-01B",2016-01-05,450,0,0,0,0,0,2
7484,183,"GN-01B",2016-01-04,450,0,0,0,0,0,2
7485,183,"GN-01B",2016-01-03,450,0,0,0,0,0,2
7486,183,"GN-01B",2016-01-02,450,0,0,0,0,0,2
7487,183,"GN-01B",2016-01-01,450,0,0,0,0,0,2
7488,183,"GN-01B",2015-12-31,450,0,0,0,0,0,2
7489,183,"GN-01B",2015-12-30,450,0,0,0,0,0,2
7490,183,"GN-01B",2015-12-29,450,0,0,0,0,0,2
7491,183,"GN-01B",2015-12-28,450,0,0,0,0,0,2
7492,183,"GN-01B",2015-12-27,450,0,0,0,0,0,2
7493,183,"GN-01B",2015-12-26,450,0,0,0,0,0,2
7494,183,"GN-01B",2015-12-25,450,0,0,0,0,0,2
7495,183,"GN-01B",2015-12-24,450,0,0,0,0,0,2
7496,183,"GN-01B",2015-12-23,450,0,0,0,0,0,2
7497,183,"GN-01B",2015-12-22,450,0,0,0,0,0,2
7498,183,"GN-01B",2015-12-21,450,0,0,0,0,0,2
7499,183,"GN-01B",2015-12-20,450,0,0,0,0,0,2
7500,183,"GN-01B",2015-12-19,450,0,0,0,0,0,2
7501,183,"GN-01B",2015-12-18,450,0,0,0,0,0,2
7502,183,"GN-01B",2015-12-17,450,0,0,0,0,0,2
7503,183,"GN-01B",2015-12-16,450,0,0,0,0,0,2
7504,183,"GN-01B",2015-12-15,450,0,0,0,0,0,2
7505,62,"MI-07",2016-04-26,184,0,0,0,0,0,125
7506,62,"MI-07",2016-04-25,184,0,0,0,0,0,125
7507,62,"MI-07",2016-04-24,184,0,0,0,0,0,125
7508,62,"MI-07",2016-04-23,184,0,0,0,0,0,125
7509,62,"MI-07",2016-04-22,184,0,0,0,0,0,125
7510,62,"MI-07",2016-04-21,184,0,0,0,0,0,125
7511,62,"MI-07",2016-04-20,184,0,0,0,0,0,125
7512,62,"MI-07",2016-04-19,184,0,0,0,0,0,125
7513,62,"MI-07",2016-04-18,184,0,0,0,0,0,125
7514,62,"MI-07",2016-04-17,184,0,0,0,0,0,125
7515,62,"MI-07",2016-04-16,184,0,0,0,0,0,125
7516,62,"MI-07",2016-04-15,184,0,0,0,0,0,125
7517,62,"MI-07",2016-04-14,184,0,0,0,0,0,125
7518,62,"MI-07",2016-04-13,184,0,0,0,0,0,125
7519,62,"MI-07",2016-04-12,184,0,0,0,0,0,125
7520,62,"MI-07",2016-04-11,184,0,0,0,0,0,125
7521,62,"MI-07",2016-04-10,184,0,0,0,0,0,125
7522,62,"MI-07",2016-04-09,184,0,0,0,0,0,125
7523,62,"MI-07",2016-04-08,184,0,0,0,0,0,125
7524,62,"MI-07",2016-04-07,184,0,0,0,0,0,125
7525,62,"MI-07",2016-04-06,184,0,0,0,0,0,125
7526,62,"MI-07",2016-04-05,184,0,0,0,0,0,125
7527,62,"MI-07",2016-04-04,184,0,0,0,0,0,125
7528,62,"MI-07",2016-04-03,184,0,0,0,0,0,125
7529,62,"MI-07",2016-04-02,184,0,0,0,0,0,125
7530,62,"MI-07",2016-04-01,184,0,0,0,0,0,125
7531,62,"MI-07",2016-03-31,184,0,0,0,0,0,125
7532,62,"MI-07",2016-03-30,184,0,0,0,0,0,125
7533,62,"MI-07",2016-03-29,184,0,0,0,0,0,125
7534,62,"MI-07",2016-03-28,184,0,0,0,0,0,125
7535,62,"MI-07",2016-03-27,184,0,0,0,0,0,125
7536,62,"MI-07",2016-03-26,184,0,0,0,0,0,125
7537,62,"MI-07",2016-03-25,184,0,0,0,0,0,125
7538,62,"MI-07",2016-03-24,184,0,0,0,0,0,125
7539,62,"MI-07",2016-03-23,184,0,0,0,0,0,125
7540,62,"MI-07",2016-03-22,184,0,0,0,0,0,125
7541,62,"MI-07",2016-03-21,184,0,0,134,0,0,125
7542,62,"MI-07",2016-03-20,50,0,0,0,0,0,125
7543,62,"MI-07",2016-03-19,50,0,0,0,0,0,125
7544,62,"MI-07",2016-03-18,50,0,0,0,0,0,125
7545,62,"MI-07",2016-03-17,50,0,0,0,0,0,125
7546,62,"MI-07",2016-03-16,50,0,0,10,0,0,125
7547,62,"MI-07",2016-03-15,40,0,0,0,0,0,125
7548,62,"MI-07",2016-03-14,40,30,0,0,0,0,125
7549,62,"MI-07",2016-03-13,70,0,0,0,0,0,125
7550,62,"MI-07",2016-03-12,70,0,0,0,0,0,125
7551,62,"MI-07",2016-03-11,70,0,0,0,0,0,125
7552,62,"MI-07",2016-03-10,70,0,0,0,0,0,125
7553,62,"MI-07",2016-03-09,70,0,0,0,0,0,125
7554,62,"MI-07",2016-03-08,70,0,0,0,0,0,125
7555,62,"MI-07",2016-03-07,70,0,0,0,0,0,125
7556,62,"MI-07",2016-03-06,70,0,0,0,0,0,125
7557,62,"MI-07",2016-03-05,70,0,0,0,0,0,125
7558,62,"MI-07",2016-03-04,70,0,0,0,0,0,125
7559,62,"MI-07",2016-03-03,70,0,0,0,0,0,125
7560,62,"MI-07",2016-03-02,70,0,0,0,0,0,125
7561,62,"MI-07",2016-03-01,70,0,0,0,0,0,125
7562,62,"MI-07",2016-02-29,70,0,0,0,0,0,125
7563,62,"MI-07",2016-02-28,70,0,0,0,0,0,125
7564,62,"MI-07",2016-02-27,70,0,0,0,0,0,125
7565,62,"MI-07",2016-02-26,70,0,0,0,0,0,125
7566,62,"MI-07",2016-02-25,70,0,0,0,0,0,125
7567,62,"MI-07",2016-02-24,70,20,0,0,0,0,125
7568,62,"MI-07",2016-02-23,90,0,0,0,0,0,125
7569,62,"MI-07",2016-02-22,90,0,0,0,0,0,125
7570,62,"MI-07",2016-02-21,90,0,0,0,0,0,125
7571,62,"MI-07",2016-02-20,90,0,0,0,0,0,125
7572,62,"MI-07",2016-02-19,90,0,0,0,0,0,125
7573,62,"MI-07",2016-02-18,90,0,0,0,0,0,125
7574,62,"MI-07",2016-02-17,90,0,0,0,0,0,125
7575,62,"MI-07",2016-02-16,90,0,0,0,0,0,125
7576,62,"MI-07",2016-02-15,90,0,0,0,0,0,125
7577,62,"MI-07",2016-02-14,90,0,0,0,0,0,125
7578,62,"MI-07",2016-02-13,90,0,0,0,0,0,125
7579,62,"MI-07",2016-02-12,90,0,0,0,0,0,125
7580,62,"MI-07",2016-02-11,90,0,0,0,0,0,125
7581,62,"MI-07",2016-02-10,90,0,0,0,0,0,125
7582,62,"MI-07",2016-02-09,90,0,0,0,0,0,125
7583,62,"MI-07",2016-02-08,90,0,0,0,0,0,125
7584,62,"MI-07",2016-02-07,90,0,0,0,0,0,125
7585,62,"MI-07",2016-02-06,90,0,0,0,0,0,125
7586,62,"MI-07",2016-02-05,90,0,0,0,0,0,125
7587,62,"MI-07",2016-02-04,90,0,0,0,0,0,125
7588,62,"MI-07",2016-02-03,90,0,0,0,0,0,125
7589,62,"MI-07",2016-02-02,90,0,0,0,0,0,125
7590,62,"MI-07",2016-02-01,90,0,0,0,0,0,125
7591,62,"MI-07",2016-01-31,90,0,0,0,0,0,125
7592,62,"MI-07",2016-01-30,90,0,0,0,0,0,125
7593,62,"MI-07",2016-01-29,90,0,0,0,0,0,125
7594,62,"MI-07",2016-01-28,90,0,0,0,0,0,125
7595,62,"MI-07",2016-01-27,90,0,0,0,0,0,125
7596,62,"MI-07",2016-01-26,90,0,0,0,0,0,125
7597,62,"MI-07",2016-01-25,90,0,0,0,0,0,125
7598,62,"MI-07",2016-01-24,90,0,0,0,0,0,125
7599,62,"MI-07",2016-01-23,90,0,0,0,0,0,125
7600,62,"MI-07",2016-01-22,90,0,0,0,0,0,125
7601,62,"MI-07",2016-01-21,90,0,0,0,0,0,125
7602,62,"MI-07",2016-01-20,90,0,0,0,0,0,125
7603,62,"MI-07",2016-01-19,90,0,0,0,0,0,125
7604,62,"MI-07",2016-01-18,90,0,0,0,0,0,125
7605,62,"MI-07",2016-01-17,90,0,0,0,0,0,125
7606,62,"MI-07",2016-01-16,90,0,0,0,0,0,125
7607,62,"MI-07",2016-01-15,90,0,0,0,0,0,125
7608,62,"MI-07",2016-01-14,90,0,0,0,0,0,125
7609,62,"MI-07",2016-01-13,90,0,0,0,0,0,125
7610,62,"MI-07",2016-01-12,90,0,0,0,0,0,125
7611,62,"MI-07",2016-01-11,90,0,0,0,0,0,125
7612,62,"MI-07",2016-01-10,90,0,0,0,0,0,125
7613,62,"MI-07",2016-01-09,90,0,0,0,0,0,125
7614,62,"MI-07",2016-01-08,90,0,0,0,0,0,125
7615,62,"MI-07",2016-01-07,90,0,0,50,0,0,125
7616,62,"MI-07",2016-01-06,40,0,0,0,0,0,125
7617,62,"MI-07",2016-01-05,40,0,0,0,0,0,125
7618,62,"MI-07",2016-01-04,40,0,0,0,0,0,125
7619,62,"MI-07",2016-01-03,40,0,0,0,0,0,125
7620,62,"MI-07",2016-01-02,40,0,0,0,0,0,125
7621,62,"MI-07",2016-01-01,40,0,0,0,0,0,125
7622,62,"MI-07",2015-12-31,40,0,0,0,0,0,125
7623,62,"MI-07",2015-12-30,40,0,0,0,0,0,125
7624,62,"MI-07",2015-12-29,40,0,0,0,0,0,125
7625,62,"MI-07",2015-12-28,40,20,0,0,0,0,125
7626,62,"MI-07",2015-12-27,60,0,0,0,0,0,125
7627,62,"MI-07",2015-12-26,60,0,0,0,0,0,125
7628,62,"MI-07",2015-12-25,60,0,0,0,0,0,125
7629,62,"MI-07",2015-12-24,60,0,0,0,0,0,125
7630,62,"MI-07",2015-12-23,60,0,0,0,0,0,125
7631,62,"MI-07",2015-12-22,60,0,0,0,0,0,125
7632,62,"MI-07",2015-12-21,60,0,0,0,0,0,125
7633,62,"MI-07",2015-12-20,60,0,0,0,0,0,125
7634,62,"MI-07",2015-12-19,60,0,0,0,0,0,125
7635,62,"MI-07",2015-12-18,60,0,0,0,0,0,125
7636,62,"MI-07",2015-12-17,60,0,0,0,0,0,125
7637,62,"MI-07",2015-12-16,60,0,0,0,0,0,125
7638,62,"MI-07",2015-12-15,60,0,0,0,0,0,125
7639,3147,"TLF-3147",2016-04-26,10,0,0,0,0,0,35
7640,3147,"TLF-3147",2016-04-25,10,0,0,0,0,0,35
7641,3147,"TLF-3147",2016-04-24,10,0,0,0,0,0,35
7642,3147,"TLF-3147",2016-04-23,10,0,0,0,0,0,35
7643,3147,"TLF-3147",2016-04-22,10,0,0,0,0,0,35
7644,3147,"TLF-3147",2016-04-21,10,0,0,0,0,0,35
7645,3147,"TLF-3147",2016-04-20,10,0,0,0,0,0,35
7646,3147,"TLF-3147",2016-04-19,10,0,0,0,0,0,35
7647,3147,"TLF-3147",2016-04-18,10,0,0,0,0,0,35
7648,3147,"TLF-3147",2016-04-17,10,0,0,0,0,0,35
7649,3147,"TLF-3147",2016-04-16,10,0,0,0,0,0,35
7650,3147,"TLF-3147",2016-04-15,10,2,0,0,0,0,35
7651,3147,"TLF-3147",2016-04-14,12,0,0,10,0,0,35
7652,3147,"TLF-3147",2016-04-13,2,2,0,0,0,0,35
7653,3147,"TLF-3147",2016-04-12,4,0,0,0,0,0,35
7654,3147,"TLF-3147",2016-04-11,4,0,0,0,0,0,35
7655,3147,"TLF-3147",2016-04-10,4,0,0,0,0,0,35
7656,3147,"TLF-3147",2016-04-09,4,0,0,0,0,0,35
7657,3147,"TLF-3147",2016-04-08,4,0,0,0,0,0,35
7658,3147,"TLF-3147",2016-04-07,4,0,0,0,0,0,35
7659,3147,"TLF-3147",2016-04-06,4,0,0,0,0,0,35
7660,3147,"TLF-3147",2016-04-05,4,0,0,0,0,0,35
7661,3147,"TLF-3147",2016-04-04,4,0,0,0,0,0,35
7662,3147,"TLF-3147",2016-04-03,4,0,0,0,0,0,35
7663,3147,"TLF-3147",2016-04-02,4,0,0,0,0,0,35
7664,3147,"TLF-3147",2016-04-01,4,0,0,0,0,0,35
7665,3147,"TLF-3147",2016-03-31,4,2,0,0,0,0,35
7666,3147,"TLF-3147",2016-03-30,6,0,0,0,0,0,35
7667,3147,"TLF-3147",2016-03-29,6,0,0,0,0,0,35
7668,3147,"TLF-3147",2016-03-28,6,0,0,0,0,0,35
7669,3147,"TLF-3147",2016-03-27,6,0,0,0,0,0,35
7670,3147,"TLF-3147",2016-03-26,6,0,0,0,0,0,35
7671,3147,"TLF-3147",2016-03-25,6,0,0,0,0,0,35
7672,3147,"TLF-3147",2016-03-24,6,0,0,0,0,0,35
7673,3147,"TLF-3147",2016-03-23,6,2,0,0,0,0,35
7674,3147,"TLF-3147",2016-03-22,8,0,0,0,0,0,35
7675,3147,"TLF-3147",2016-03-21,8,0,0,0,0,0,35
7676,3147,"TLF-3147",2016-03-20,8,0,0,0,0,0,35
7677,3147,"TLF-3147",2016-03-19,8,0,0,0,0,0,35
7678,3147,"TLF-3147",2016-03-18,8,0,0,0,0,0,35
7679,3147,"TLF-3147",2016-03-17,8,0,0,0,0,0,35
7680,3147,"TLF-3147",2016-03-16,8,0,0,0,0,0,35
7681,3147,"TLF-3147",2016-03-15,8,0,0,0,0,0,35
7682,3147,"TLF-3147",2016-03-14,8,0,0,0,0,0,35
7683,3147,"TLF-3147",2016-03-13,8,0,0,0,0,0,35
7684,3147,"TLF-3147",2016-03-12,8,0,0,0,0,0,35
7685,3147,"TLF-3147",2016-03-11,8,0,0,0,0,0,35
7686,3147,"TLF-3147",2016-03-10,8,0,0,0,0,0,35
7687,3147,"TLF-3147",2016-03-09,8,0,0,0,0,0,35
7688,3147,"TLF-3147",2016-03-08,8,0,0,0,0,0,35
7689,3147,"TLF-3147",2016-03-07,8,0,0,0,0,0,35
7690,3147,"TLF-3147",2016-03-06,8,0,0,0,0,0,35
7691,3147,"TLF-3147",2016-03-05,8,0,0,0,0,0,35
7692,3147,"TLF-3147",2016-03-04,8,0,0,0,0,0,35
7693,3147,"TLF-3147",2016-03-03,8,0,0,0,0,0,35
7694,3147,"TLF-3147",2016-03-02,8,0,0,0,0,0,35
7695,3147,"TLF-3147",2016-03-01,8,0,0,0,0,0,35
7696,3147,"TLF-3147",2016-02-29,8,0,0,0,0,0,35
7697,3147,"TLF-3147",2016-02-28,8,0,0,0,0,0,35
7698,3147,"TLF-3147",2016-02-27,8,0,0,0,0,0,35
7699,3147,"TLF-3147",2016-02-26,8,0,0,0,0,0,35
7700,3147,"TLF-3147",2016-02-25,8,0,0,0,0,0,35
7701,3147,"TLF-3147",2016-02-24,8,0,0,0,0,0,35
7702,3147,"TLF-3147",2016-02-23,8,0,0,0,0,0,35
7703,3147,"TLF-3147",2016-02-22,8,0,0,0,0,0,35
7704,3147,"TLF-3147",2016-02-21,8,0,0,0,0,0,35
7705,3147,"TLF-3147",2016-02-20,8,2,0,0,0,0,35
7706,3147,"TLF-3147",2016-02-19,10,0,0,0,0,0,35
7707,3147,"TLF-3147",2016-02-18,10,0,0,0,0,0,35
7708,3147,"TLF-3147",2016-02-17,10,0,0,0,0,0,35
7709,3147,"TLF-3147",2016-02-16,10,0,0,0,0,0,35
7710,3147,"TLF-3147",2016-02-15,10,0,0,10,0,0,35
7711,3147,"TLF-3147",2016-02-14,0,0,0,0,0,0,35
7712,3147,"TLF-3147",2016-02-13,0,0,0,0,0,0,35
7713,3147,"TLF-3147",2016-02-12,0,0,0,0,0,0,35
7714,3147,"TLF-3147",2016-02-11,0,0,0,0,0,0,35
7715,3147,"TLF-3147",2016-02-10,0,0,0,0,0,0,35
7716,3147,"TLF-3147",2016-02-09,0,0,0,0,0,0,35
7717,3147,"TLF-3147",2016-02-08,0,0,0,0,0,0,35
7718,3147,"TLF-3147",2016-02-07,0,0,0,0,0,0,35
7719,3147,"TLF-3147",2016-02-06,0,0,0,0,0,0,35
7720,3147,"TLF-3147",2016-02-05,0,0,0,0,0,0,35
7721,3147,"TLF-3147",2016-02-04,0,0,0,0,0,0,35
7722,3147,"TLF-3147",2016-02-03,0,0,0,0,0,0,35
7723,3147,"TLF-3147",2016-02-02,0,0,0,0,0,0,35
7724,3147,"TLF-3147",2016-02-01,0,0,0,0,0,0,35
